# This file was created by 'globes-discovery 3.1.11' using GLoBES 3.2.13
# The command line was
# /lbne/u/etw2/globes/LBNE_trunk/LAr_syst/cdr_testsetup/mydis -X-1.07,-1.07 -R1,37 -Y-180,180 -x-1.5,-0.7 -y-180,180 -r40,40 -p0.5857,0.148,0.726,0.0,0.000075,0.002524 -E0.023,0.018,0.058,0.0,0.024,0.016 -F -d 0.02 -DNUTIME=3.5046728972 -DNUBARTIME=3.5046728972 DUNE_GLoBES.glb data/mva_no_exp300 
#
# Fri Jun 23 16:25:18 2017

C   -1.070000e+00	-1.800000e+02
T+- 6.788575e+02	5.897430e-01	0.000000e+00	8.515436e-01	1.024687e+00	7.619872e-05	2.516038e-03	0.999524	
T+- 6.788575e+02	5.897430e-01	0.000000e+00	8.515436e-01	5.583542e-01	7.619872e-05	2.516038e-03	0.999524	
D+- 3.474679e+01	5.848767e-01	1.484909e-01	7.311888e-01	0.000000e+00	7.461213e-05	2.500621e-03	1.008451	
D+- 1.023924e+01	5.856901e-01	1.490468e-01	7.306904e-01	3.141593e+00	7.503520e-05	2.523955e-03	1.004161	
D+- 4.255926e+01	5.850443e-01	1.422860e-01	8.637707e-01	0.000000e+00	7.451090e-05	2.498621e-03	1.003402	
D+- 1.767231e+01	5.859780e-01	1.427171e-01	8.630980e-01	3.141593e+00	7.498754e-05	2.523990e-03	0.998498	
D+- 3.474679e+01	5.848767e-01	1.484909e-01	7.311888e-01	0.000000e+00	7.461213e-05	2.500621e-03	1.008451	
D+- 1.023924e+01	5.856901e-01	1.490468e-01	7.306904e-01	3.141593e+00	7.503520e-05	2.523955e-03	1.004161	
D+- 4.255926e+01	5.850443e-01	1.422860e-01	8.637707e-01	0.000000e+00	7.451090e-05	2.498621e-03	1.003402	
D+- 1.767231e+01	5.859780e-01	1.427171e-01	8.630980e-01	3.141593e+00	7.498754e-05	2.523990e-03	0.998498	
A+- 3.343858e+01	5.855740e-01	1.462610e-01	7.853982e-01	-3.039784e+00	7.499261e-05	2.512189e-03	1.000617	
A+- 3.343858e+01	5.855740e-01	1.462610e-01	7.853982e-01	3.243401e+00	7.499261e-05	2.512189e-03	1.000617	
G-+ 1.358570e+02	5.934211e-01	1.506529e-01	7.254266e-01	4.726332e+00	7.760852e-05	-2.405956e-03	0.966594	
G-+ 1.358570e+02	5.934211e-01	1.506532e-01	7.254225e-01	-1.556848e+00	7.760843e-05	-2.405957e-03	0.966594	
T-+ 6.700380e+02	5.911419e-01	0.000000e+00	7.156959e-01	4.628429e+00	7.653958e-05	-2.412107e-03	0.999378	
T-+ 6.700380e+02	5.911419e-01	0.000000e+00	7.156959e-01	4.805766e-01	7.653958e-05	-2.412107e-03	0.999378	
D-+ 1.394291e+04	6.207877e-01	1.497145e-01	7.378418e-01	0.000000e+00	7.006313e-05	2.179381e-03	1.003204	
D-+ 1.405850e+04	6.104888e-01	1.499981e-01	7.367841e-01	3.141593e+00	6.729198e-05	2.202821e-03	0.998288	
D-+ 2.748504e+02	5.854178e-01	1.512720e-01	7.286301e-01	0.000000e+00	7.536559e-05	-2.415169e-03	0.951910	
D-+ 2.701118e+02	5.860827e-01	1.502095e-01	7.271366e-01	3.141593e+00	7.546582e-05	-2.397661e-03	0.960934	
D-+ 1.394291e+04	6.207877e-01	1.497145e-01	7.378418e-01	0.000000e+00	7.006313e-05	2.179381e-03	1.003204	
D-+ 1.405850e+04	6.104888e-01	1.499981e-01	7.367841e-01	3.141593e+00	6.729198e-05	2.202821e-03	0.998288	
D-+ 2.748504e+02	5.854178e-01	1.512720e-01	7.286301e-01	0.000000e+00	7.536559e-05	-2.415169e-03	0.951910	
D-+ 2.701118e+02	5.860827e-01	1.502095e-01	7.271366e-01	3.141593e+00	7.546582e-05	-2.397661e-03	0.960934	
A-+ 1.659646e+02	5.928182e-01	1.488045e-01	7.853982e-01	4.737976e+00	7.742444e-05	-2.393095e-03	0.965983	
A-+ 1.659646e+02	5.928182e-01	1.488045e-01	7.853982e-01	-1.545210e+00	7.742444e-05	-2.393095e-03	0.965983	
G-- 1.485396e+02	5.919835e-01	1.462018e-01	8.596813e-01	-1.533178e+00	7.728047e-05	-2.402928e-03	0.964375	
T-- 6.788606e+02	5.899157e-01	0.000000e+00	8.515262e-01	4.732699e-01	7.617533e-05	-2.411008e-03	0.999526	
D-- 1.394913e+04	6.208184e-01	1.494918e-01	7.439376e-01	0.000000e+00	7.005882e-05	2.180439e-03	1.002951	
D-- 1.406488e+04	6.104946e-01	1.497747e-01	7.424033e-01	3.141593e+00	6.728271e-05	2.203795e-03	0.998016	
D-- 2.677870e+02	5.846552e-01	1.472892e-01	8.637963e-01	0.000000e+00	7.526049e-05	-2.415121e-03	0.948628	
D-- 2.701658e+02	5.846465e-01	1.462349e-01	8.625073e-01	3.141593e+00	7.520089e-05	-2.394074e-03	0.957407	
A-- 1.659646e+02	5.928183e-01	1.488045e-01	7.853982e-01	-1.545209e+00	7.742443e-05	-2.393095e-03	0.965983	
C   -1.070000e+00	-1.500000e+02
G++ 6.997149e-14	5.857000e-01	1.480241e-01	7.260000e-01	-2.617994e+00	7.500000e-05	2.524000e-03	1.000000	
