  36.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  36.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  37.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  38.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  39.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  40.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  41.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  42.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  43.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  44.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  45.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  46.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.050 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.100 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.150 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.200 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.250 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.300 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.350 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.400 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.450 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.500 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.550 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.600 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.650 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.700 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.750 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.800 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.850 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.900 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  47.950 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
  48.000 0.1686 0.1683 0.1683  0.1129 0.1128 0.1128 
